Unnamed: 0_left,Team_left,Match Up_left,Game Date_left,W/L_left,MIN_left,PTS_left,FGM_left,FGA_left,FG%_left,3PM_left,3PA_left,3P%_left,FTM_left,FTA_left,FT%_left,OREB_left,DREB_left,REB_left,AST_left,STL_left,BLK_left,TOV_left,PF_left,+/-_left,winrate 35_left,Unnamed: 0_right,Team_right,Match Up_right,Game Date_right,W/L_right,MIN_right,PTS_right,FGM_right,FGA_right,FG%_right,3PM_right,3PA_right,3P%_right,FTM_right,FTA_right,FT%_right,OREB_right,DREB_right,REB_right,AST_right,STL_right,BLK_right,TOV_right,PF_right,+/-_right,winrate 35_right
263,HOU,HOU @ BKN,11/02/2018,W,240,106.20833333333333,37.916666666666664,86.625,43.5,14.375,41.958333333333336,34.0,16.0,21.875,73.20833333333333,9.375,33.791666666666664,43.166666666666664,20.708333333333332,7.791666666666667,5.541666666666667,13.416666666666666,19.541666666666668,2.6666666666666665,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PHX,PHX vs. TOR,11/02/2018,L,240,102.36363636363636,38.13636363636363,85.27272727272727,44.45454545454545,9.909090909090908,30.0,33.09090909090909,16.181818181818183,22.0,73.4090909090909,8.636363636363637,34.63636363636363,43.27272727272727,22.90909090909091,7.409090909090909,3.590909090909091,17.045454545454547,21.318181818181817,-12.272727272727273,0.13636363636363635,,,,,,,,,,,,,,,,,,,,,,,,,,
267,CHI,CHI vs. IND,11/02/2018,L,240,104.84,39.0,89.08,43.36,11.76,32.28,36.04,15.08,20.32,73.12,10.04,33.64,43.68,23.8,8.08,3.64,14.4,20.28,-9.72,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,
269,GSW,GSW vs. MIN,11/02/2018,W,240,111.36,42.56,86.92,48.4,10.76,27.88,37.4,15.48,18.88,81.72,9.04,34.4,43.44,27.04,8.08,6.0,14.64,20.64,2.92,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
271,OKC,OKC @ CHA,11/01/2018,W,240,111.57142857142857,39.95238095238095,90.19047619047619,43.95238095238095,11.0,31.61904761904762,34.61904761904762,20.666666666666668,28.952380952380953,70.71428571428571,12.666666666666666,33.523809523809526,46.19047619047619,21.80952380952381,10.0,4.904761904761905,13.666666666666666,22.142857142857142,3.142857142857143,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,
273,ATL,ATL vs. SAC,11/01/2018,L,240,105.0,38.69565217391305,87.82608695652173,43.869565217391305,12.73913043478261,35.52173913043478,35.52173913043478,14.869565217391305,20.304347826086957,74.21739130434783,8.304347826086957,37.26086956521739,45.56521739130435,24.565217391304348,6.739130434782608,4.173913043478261,16.08695652173913,20.304347826086957,-7.826086956521739,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,
275,NOP,NOP @ POR,11/01/2018,L,240,112.72,43.96,90.76,48.08,9.16,25.68,34.72,15.64,20.2,78.0,9.76,36.24,46.0,27.32,8.44,6.48,14.12,20.08,2.32,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,
277,CLE,CLE vs. DEN,11/01/2018,L,240,113.0,41.291666666666664,87.20833333333333,47.083333333333336,10.916666666666666,28.333333333333332,37.583333333333336,19.5,24.875,77.79166666666667,10.083333333333334,32.875,42.958333333333336,21.958333333333332,7.083333333333333,3.0416666666666665,13.375,18.75,0.5,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
279,BOS,BOS vs. MIL,11/01/2018,W,240,101.95652173913044,37.43478260869565,85.73913043478261,43.30434782608695,10.434782608695652,28.347826086956523,37.34782608695652,16.652173913043477,21.695652173913043,75.8695652173913,10.347826086956522,35.91304347826087,46.26086956521739,22.652173913043477,7.826086956521739,4.130434782608695,14.826086956521738,19.347826086956523,1.7391304347826086,0.6086956521739131,,,,,,,,,,,,,,,,,,,,,,,,,,
281,LAC,LAC @ PHI,11/01/2018,L,240,109.92,40.96,85.72,47.44,8.08,22.04,35.32,19.92,26.96,71.88,10.52,33.8,44.32,21.92,6.48,4.32,14.96,20.44,-1.56,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,
283,MIN,MIN vs. UTA,10/31/2018,W,240,110.36363636363636,40.54545454545455,89.45454545454545,45.13636363636363,9.045454545454545,25.045454545454547,36.59090909090909,20.227272727272727,24.5,81.68181818181819,11.181818181818182,31.863636363636363,43.04545454545455,23.227272727272727,8.5,4.863636363636363,12.636363636363637,19.40909090909091,-0.5454545454545454,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,
285,BKN,BKN vs. DET,10/31/2018,W,265,108.26086956521739,38.91304347826087,85.26086956521739,45.26086956521739,14.391304347826088,36.91304347826087,38.17391304347826,16.043478260869566,21.434782608695652,74.47826086956522,8.347826086956522,34.08695652173913,42.43478260869565,25.347826086956523,6.3478260869565215,6.478260869565218,15.391304347826088,20.17391304347826,-3.347826086956522,0.391304347826087,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PHX,PHX vs. SAS,10/31/2018,L,240,102.95238095238095,38.285714285714285,85.04761904761905,44.76190476190476,10.095238095238095,30.285714285714285,33.476190476190474,16.285714285714285,22.19047619047619,73.23809523809524,8.714285714285714,34.95238095238095,43.666666666666664,23.0,7.285714285714286,3.619047619047619,17.142857142857142,21.095238095238095,-11.428571428571429,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,
289,NYK,NYK vs. IND,10/31/2018,L,240,106.56521739130434,41.608695652173914,91.69565217391305,44.869565217391305,10.130434782608695,28.73913043478261,34.65217391304348,13.217391304347826,17.130434782608695,77.95652173913044,10.521739130434783,33.69565217391305,44.21739130434783,23.47826086956522,6.826086956521739,3.608695652173913,13.434782608695652,21.130434782608695,-4.434782608695652,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,
291,CHI,CHI vs. DEN,10/31/2018,L,265,104.75,39.0,88.95833333333333,43.416666666666664,11.583333333333334,32.208333333333336,35.583333333333336,15.166666666666666,20.416666666666668,73.16666666666667,10.041666666666666,33.666666666666664,43.708333333333336,23.666666666666668,8.125,3.5416666666666665,14.416666666666666,20.166666666666668,-10.083333333333334,0.2916666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,
293,DAL,DAL @ LAL,10/31/2018,L,240,104.58333333333333,39.208333333333336,89.41666666666667,43.458333333333336,11.708333333333334,35.166666666666664,33.333333333333336,14.458333333333334,19.416666666666668,73.95833333333333,9.708333333333334,33.791666666666664,43.5,23.208333333333332,6.875,4.208333333333333,12.625,19.083333333333332,-4.75,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
295,NOP,NOP @ GSW,10/31/2018,L,240,112.375,43.958333333333336,90.70833333333333,48.125,9.041666666666666,25.291666666666668,34.75,15.416666666666666,19.916666666666668,78.04166666666667,9.666666666666666,36.5,46.166666666666664,27.458333333333332,8.458333333333334,6.666666666666667,14.041666666666666,19.833333333333332,2.8333333333333335,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,
297,LAC,LAC @ OKC,10/30/2018,L,240,109.91666666666667,41.208333333333336,86.20833333333333,47.458333333333336,8.125,22.125,35.333333333333336,19.375,26.291666666666668,71.70833333333333,10.708333333333334,33.875,44.583333333333336,22.083333333333332,6.5,4.208333333333333,14.541666666666666,20.208333333333332,-0.875,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
299,MEM,MEM vs. WAS,10/30/2018,W,240,100.78260869565217,37.65217391304348,85.56521739130434,43.56521739130435,9.695652173913043,26.73913043478261,35.65217391304348,15.782608695652174,20.82608695652174,74.73913043478261,9.608695652173912,30.608695652173914,40.21739130434783,22.26086956521739,7.826086956521739,4.130434782608695,14.347826086956522,21.82608695652174,-8.652173913043478,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PHI,PHI @ TOR,10/30/2018,L,240,115.92,43.72,92.24,46.96,12.24,33.44,36.16,16.24,21.96,74.56,10.88,40.16,51.04,30.56,8.32,6.0,13.8,21.44,10.16,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,
303,MIA,MIA @ CHA,10/30/2018,L,240,109.77272727272727,41.04545454545455,91.0,44.81818181818182,11.545454545454545,31.863636363636363,35.40909090909091,16.136363636363637,21.545454545454547,74.81818181818181,10.5,36.63636363636363,47.13636363636363,23.772727272727273,7.409090909090909,6.045454545454546,13.818181818181818,21.5,3.0,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,
305,ORL,ORL vs. SAC,10/30/2018,L,240,97.04347826086956,36.91304347826087,88.65217391304348,41.391304347826086,9.521739130434783,30.08695652173913,31.434782608695652,13.695652173913043,18.217391304347824,75.52173913043478,9.826086956521738,33.91304347826087,43.73913043478261,23.17391304347826,7.913043478260869,5.304347826086956,13.826086956521738,17.869565217391305,-7.869565217391305,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,
307,HOU,HOU vs. POR,10/30/2018,L,240,107.1304347826087,38.21739130434783,86.21739130434783,44.0,14.565217391304348,41.91304347826087,34.47826086956522,16.130434782608695,21.82608695652174,73.95652173913044,8.91304347826087,34.0,42.91304347826087,20.82608695652174,7.826086956521739,5.391304347826087,13.478260869565217,19.304347826086957,3.608695652173913,0.6521739130434783,,,,,,,,,,,,,,,,,,,,,,,,,,
309,ATL,ATL @ CLE,10/30/2018,L,240,104.5909090909091,38.45454545454545,88.0909090909091,43.45454545454545,12.636363636363637,35.54545454545455,35.22727272727273,15.045454545454545,20.454545454545453,74.68181818181819,8.409090909090908,37.45454545454545,45.86363636363637,24.545454545454547,6.7727272727272725,4.0,15.772727272727273,19.90909090909091,-7.181818181818182,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,
311,BOS,BOS vs. DET,10/30/2018,W,240,101.68181818181819,37.45454545454545,85.81818181818181,43.27272727272727,10.5,28.227272727272727,37.72727272727273,16.272727272727273,21.227272727272727,75.77272727272727,10.454545454545455,35.81818181818182,46.27272727272727,22.545454545454547,7.818181818181818,4.136363636363637,14.863636363636363,19.318181818181817,1.6818181818181819,0.5909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,
313,LAL,LAL @ MIN,10/29/2018,L,240,110.78260869565217,41.130434782608695,88.0,46.21739130434783,10.695652173913043,31.434782608695652,33.69565217391305,17.82608695652174,24.08695652173913,74.21739130434783,9.652173913043478,36.52173913043478,46.17391304347826,24.391304347826086,7.086956521739131,4.6521739130434785,14.91304347826087,20.82608695652174,-0.5217391304347826,0.34782608695652173,,,,,,,,,,,,,,,,,,,,,,,,,,
315,MIL,MIL vs. TOR,10/29/2018,W,240,114.95454545454545,43.63636363636363,89.77272727272727,48.36363636363637,10.863636363636363,29.454545454545453,36.40909090909091,16.818181818181817,20.863636363636363,79.81818181818181,9.681818181818182,35.36363636363637,45.04545454545455,27.09090909090909,8.863636363636363,6.181818181818182,14.318181818181818,21.272727272727273,4.681818181818182,0.6818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,
317,NOP,NOP @ DEN,10/29/2018,L,240,112.43478260869566,44.0,91.08695652173913,47.95652173913044,8.956521739130435,25.347826086956523,34.30434782608695,15.478260869565217,19.91304347826087,78.3913043478261,9.782608695652174,36.47826086956522,46.26086956521739,27.434782608695652,8.478260869565217,6.739130434782608,13.695652173913043,19.608695652173914,3.1739130434782608,0.6086956521739131,,,,,,,,,,,,,,,,,,,,,,,,,,
319,IND,IND vs. POR,10/29/2018,L,240,105.5909090909091,41.54545454545455,88.0,46.95454545454545,9.227272727272727,24.09090909090909,37.63636363636363,13.272727272727273,17.318181818181817,76.31818181818181,10.136363636363637,31.59090909090909,41.72727272727273,23.136363636363637,9.090909090909092,4.318181818181818,12.818181818181818,19.727272727272727,2.727272727272727,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,
321,MIA,MIA vs. SAC,10/29/2018,L,240,109.61904761904762,41.19047619047619,90.95238095238095,45.0,11.476190476190476,31.523809523809526,35.523809523809526,15.761904761904763,20.952380952380953,75.04761904761905,10.380952380952381,36.523809523809526,46.904761904761905,23.952380952380953,7.285714285714286,5.904761904761905,13.619047619047619,21.523809523809526,3.619047619047619,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,
323,BKN,BKN @ NYK,10/29/2018,L,240,108.81818181818181,39.13636363636363,85.31818181818181,45.5,14.545454545454545,36.86363636363637,38.63636363636363,16.0,21.40909090909091,74.36363636363636,8.227272727272727,34.68181818181818,42.90909090909091,25.5,6.363636363636363,6.454545454545454,15.636363636363637,20.181818181818183,-2.6363636363636362,0.4090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,
325,CHI,CHI vs. GSW,10/29/2018,L,240,103.91304347826087,38.69565217391305,88.73913043478261,43.21739130434783,11.608695652173912,32.08695652173913,35.78260869565217,14.91304347826087,19.82608695652174,73.69565217391305,9.956521739130435,33.73913043478261,43.69565217391305,23.608695652173914,8.217391304347826,3.5652173913043477,14.652173913043478,20.217391304347824,-9.434782608695652,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,
327,DAL,DAL @ SAS,10/29/2018,L,265,104.43478260869566,39.04347826086956,89.34782608695652,43.30434782608695,11.782608695652174,35.21739130434783,33.52173913043478,14.565217391304348,19.52173913043478,74.1304347826087,9.782608695652174,33.47826086956522,43.26086956521739,23.565217391304348,6.782608695652174,4.260869565217392,12.173913043478262,19.0,-4.739130434782608,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,
329,ATL,ATL @ PHI,10/29/2018,L,240,105.19047619047619,38.61904761904762,87.80952380952381,43.76190476190476,12.857142857142858,35.476190476190474,35.904761904761905,15.095238095238095,20.428571428571427,75.0952380952381,8.333333333333334,37.476190476190474,45.80952380952381,24.761904761904763,6.619047619047619,4.0476190476190474,15.80952380952381,20.0,-6.523809523809524,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PHX,PHX @ OKC,10/28/2018,L,240,102.6,38.3,85.0,44.8,10.2,30.45,33.7,15.8,21.95,72.1,8.65,35.0,43.65,23.1,7.15,3.65,16.9,20.55,-11.65,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,
333,DAL,DAL vs. UTA,10/28/2018,L,240,104.45454545454545,39.09090909090909,89.27272727272727,43.40909090909091,11.909090909090908,35.54545454545455,33.59090909090909,14.363636363636363,19.272727272727273,74.04545454545455,9.681818181818182,33.59090909090909,43.27272727272727,23.545454545454547,6.818181818181818,4.318181818181818,12.136363636363637,19.0,-4.545454545454546,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,
335,LAC,LAC vs. WAS,10/28/2018,W,240,108.78260869565217,40.56521739130435,85.47826086956522,47.17391304347826,7.782608695652174,21.82608695652174,34.47826086956522,19.869565217391305,26.869565217391305,72.17391304347827,10.565217391304348,33.47826086956522,44.04347826086956,21.52173913043478,6.478260869565218,4.0,14.521739130434783,20.0,-2.3043478260869565,0.43478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,
337,GSW,GSW @ BKN,10/28/2018,W,240,108.36363636363636,41.81818181818182,86.31818181818181,47.90909090909091,9.909090909090908,26.681818181818183,36.31818181818182,14.818181818181818,17.818181818181817,82.4090909090909,8.818181818181818,34.09090909090909,42.90909090909091,26.136363636363637,7.818181818181818,6.0,15.0,20.318181818181817,1.4545454545454546,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,
339,NOP,NOP vs. UTA,10/27/2018,L,240,112.5,44.18181818181818,90.9090909090909,48.22727272727273,8.954545454545455,24.954545454545453,34.68181818181818,15.181818181818182,19.5,78.54545454545455,9.727272727272727,36.81818181818182,46.54545454545455,27.681818181818183,8.681818181818182,6.818181818181818,13.590909090909092,19.045454545454547,4.2727272727272725,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PHX,PHX @ MEM,10/27/2018,L,240,102.94736842105263,38.421052631578945,85.36842105263158,44.73684210526316,10.263157894736842,30.31578947368421,34.05263157894737,15.842105263157896,22.105263157894736,71.78947368421052,8.842105263157896,35.26315789473684,44.10526315789474,22.842105263157894,7.2631578947368425,3.789473684210526,16.789473684210527,20.31578947368421,-11.157894736842104,0.15789473684210525,,,,,,,,,,,,,,,,,,,,,,,,,,
343,MIL,MIL vs. ORL,10/27/2018,W,240,115.04761904761905,43.76190476190476,90.14285714285714,48.285714285714285,10.904761904761905,29.428571428571427,36.57142857142857,16.61904761904762,20.761904761904763,79.28571428571429,9.857142857142858,34.61904761904762,44.476190476190474,27.238095238095237,9.0,6.142857142857143,14.0,21.38095238095238,3.857142857142857,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
345,ATL,ATL vs. CHI,10/27/2018,L,240,106.2,39.2,88.0,44.35,12.9,35.25,36.2,14.9,20.3,74.75,8.2,37.5,45.7,25.0,6.5,3.85,15.5,20.35,-6.25,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
347,MIA,MIA vs. POR,10/27/2018,W,240,109.1,41.05,90.7,45.0,11.3,31.15,35.4,15.7,20.7,75.55,10.1,36.35,46.45,24.1,7.3,5.8,13.65,21.55,3.35,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
349,BOS,BOS @ DET,10/27/2018,W,240,101.33333333333333,37.38095238095238,85.80952380952381,43.19047619047619,10.333333333333334,27.952380952380953,37.57142857142857,16.238095238095237,21.047619047619047,76.14285714285714,10.571428571428571,35.333333333333336,45.904761904761905,22.428571428571427,8.0,3.9523809523809526,14.952380952380953,19.0,0.8095238095238095,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,
351,CLE,CLE vs. IND,10/27/2018,L,240,112.22727272727273,41.18181818181818,87.13636363636364,47.0,11.0,28.636363636363637,37.36363636363637,18.863636363636363,24.181818181818183,77.31818181818181,9.681818181818182,33.22727272727273,42.90909090909091,21.954545454545453,6.7272727272727275,3.1818181818181817,13.181818181818182,18.636363636363637,0.09090909090909091,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,
353,LAL,LAL @ SAS,10/27/2018,L,240,111.0,41.13636363636363,88.0909090909091,46.18181818181818,10.590909090909092,31.363636363636363,33.45454545454545,18.136363636363637,24.363636363636363,74.81818181818181,9.772727272727273,36.59090909090909,46.36363636363637,24.636363636363637,7.181818181818182,4.636363636363637,14.818181818181818,20.636363636363637,-0.36363636363636365,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,
355,PHI,PHI vs. CHA,10/27/2018,W,240,116.52173913043478,44.21739130434783,92.0,47.608695652173914,12.26086956521739,33.08695652173913,36.52173913043478,15.826086956521738,21.782608695652176,73.34782608695652,10.521739130434783,39.73913043478261,50.26086956521739,31.0,8.565217391304348,5.782608695652174,13.695652173913043,21.347826086956523,10.043478260869565,0.8260869565217391,,,,,,,,,,,,,,,,,,,,,,,,,,
357,NOP,NOP vs. BKN,10/26/2018,W,240,112.28571428571429,44.19047619047619,90.57142857142857,48.42857142857143,8.952380952380953,25.047619047619047,34.476190476190474,14.952380952380953,19.19047619047619,78.66666666666667,9.476190476190476,37.095238095238095,46.57142857142857,27.904761904761905,8.571428571428571,6.619047619047619,13.714285714285714,19.0,4.380952380952381,0.6190476190476191,,,,,,,,,,,,,,,,,,,,,,,,,,
359,DAL,DAL @ TOR,10/26/2018,L,240,104.33333333333333,39.142857142857146,89.14285714285714,43.523809523809526,11.904761904761905,35.80952380952381,33.285714285714285,14.142857142857142,19.047619047619047,73.80952380952381,9.666666666666666,33.57142857142857,43.23809523809524,23.61904761904762,6.857142857142857,4.238095238095238,12.0,19.095238095238095,-4.333333333333333,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,
361,CHI,CHI @ CHA,10/26/2018,L,240,104.14285714285714,38.904761904761905,89.19047619047619,43.23809523809524,11.380952380952381,31.857142857142858,35.38095238095238,14.952380952380953,19.904761904761905,73.42857142857143,10.142857142857142,33.61904761904762,43.76190476190476,23.666666666666668,8.095238095238095,3.2857142857142856,14.285714285714286,20.38095238095238,-9.523809523809524,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,
363,MIL,MIL @ MIN,10/26/2018,W,240,114.55,43.5,90.05,48.05,10.5,28.6,36.35,17.05,21.25,79.65,10.0,33.6,43.6,27.0,9.25,6.05,13.8,21.3,2.55,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,
365,SAC,SAC vs. WAS,10/26/2018,W,240,101.81818181818181,39.95454545454545,87.68181818181819,45.13636363636363,9.0,25.045454545454547,35.81818181818182,12.909090909090908,18.136363636363637,71.13636363636364,9.545454545454545,33.54545454545455,43.09090909090909,22.90909090909091,6.7727272727272725,4.363636363636363,13.181818181818182,21.318181818181817,-3.8181818181818183,0.4090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,
367,HOU,HOU vs. LAC,10/26/2018,L,240,106.86363636363636,38.22727272727273,85.68181818181819,44.27272727272727,14.545454545454545,41.95454545454545,34.40909090909091,15.863636363636363,21.681818181818183,73.31818181818181,8.590909090909092,34.36363636363637,42.95454545454545,20.818181818181817,7.681818181818182,5.318181818181818,13.5,18.954545454545453,4.681818181818182,0.6818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,
369,GSW,GSW @ NYK,10/26/2018,W,240,107.42857142857143,41.38095238095238,86.28571428571429,47.42857142857143,9.619047619047619,26.38095238095238,35.76190476190476,15.047619047619047,18.095238095238095,82.38095238095238,8.952380952380953,34.142857142857146,43.095238095238095,26.142857142857142,7.714285714285714,6.0,15.047619047619047,20.523809523809526,0.19047619047619047,0.5238095238095238,,,,,,,,,,,,,,,,,,,,,,,,,,
371,BOS,BOS @ OKC,10/25/2018,W,240,101.35,37.6,85.8,43.45,10.3,27.75,37.75,15.85,20.45,76.35,10.6,35.35,45.95,22.6,8.05,4.1,15.1,18.6,0.55,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
373,ORL,ORL vs. POR,10/25/2018,L,240,96.52380952380952,36.80952380952381,88.19047619047619,41.42857142857143,9.380952380952381,29.476190476190474,31.428571428571427,13.523809523809524,18.19047619047619,74.71428571428571,9.714285714285714,34.333333333333336,44.04761904761905,23.0,8.0,5.190476190476191,13.952380952380953,17.523809523809526,-6.904761904761905,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
375,CLE,CLE @ DET,10/25/2018,L,240,112.66666666666667,41.19047619047619,87.04761904761905,47.04761904761905,11.142857142857142,28.857142857142858,37.57142857142857,19.142857142857142,24.61904761904762,76.9047619047619,9.80952380952381,33.714285714285715,43.523809523809526,22.142857142857142,6.523809523809524,3.2857142857142856,13.380952380952381,18.333333333333332,0.42857142857142855,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,
377,DEN,DEN @ LAL,10/25/2018,L,240,114.3,41.35,88.25,46.4,11.75,32.1,35.95,19.85,26.0,77.0,10.95,36.25,47.2,26.25,7.25,6.0,13.6,21.0,5.5,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,
379,MIN,MIN @ TOR,10/24/2018,L,240,110.73684210526316,40.73684210526316,87.47368421052632,46.21052631578947,8.421052631578947,23.63157894736842,36.0,20.842105263157894,25.0,83.0,10.157894736842104,32.10526315789474,42.26315789473684,23.210526315789473,8.210526315789474,4.421052631578948,12.578947368421053,20.05263157894737,1.105263157894737,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,
381,SAC,SAC vs. MEM,10/24/2018,W,240,102.04761904761905,40.19047619047619,87.9047619047619,45.285714285714285,9.142857142857142,25.38095238095238,35.95238095238095,12.523809523809524,17.428571428571427,71.52380952380952,9.285714285714286,33.142857142857146,42.42857142857143,23.095238095238095,6.761904761904762,4.333333333333333,13.0,21.61904761904762,-4.238095238095238,0.38095238095238093,,,,,,,,,,,,,,,,,,,,,,,,,,
383,MIL,MIL vs. PHI,10/24/2018,W,240,114.10526315789474,43.63157894736842,89.52631578947368,48.421052631578945,10.368421052631579,27.842105263157894,36.68421052631579,16.473684210526315,20.789473684210527,78.94736842105263,10.052631578947368,33.1578947368421,43.21052631578947,27.157894736842106,9.368421052631579,5.842105263157895,13.947368421052632,21.0,1.894736842105263,0.631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,
385,ATL,ATL vs. DAL,10/24/2018,W,240,105.94736842105263,39.31578947368421,87.84210526315789,44.578947368421055,12.789473684210526,35.10526315789474,36.05263157894737,14.526315789473685,19.736842105263158,74.94736842105263,8.105263157894736,37.1578947368421,45.26315789473684,24.842105263157894,6.526315789473684,3.736842105263158,15.526315789473685,20.05263157894737,-6.947368421052632,0.2631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,
387,HOU,HOU vs. UTA,10/24/2018,L,240,107.71428571428571,38.38095238095238,85.61904761904762,44.476190476190474,14.714285714285714,42.04761904761905,34.76190476190476,16.238095238095237,22.047619047619047,74.0952380952381,8.523809523809524,34.80952380952381,43.333333333333336,21.047619047619047,7.476190476190476,5.333333333333333,13.333333333333334,18.761904761904763,5.428571428571429,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,
389,MIA,MIA vs. NYK,10/24/2018,W,240,109.05263157894737,41.1578947368421,91.15789473684211,44.89473684210526,11.210526315789474,31.263157894736842,34.94736842105263,15.526315789473685,20.31578947368421,76.0,10.421052631578947,35.78947368421053,46.21052631578947,24.105263157894736,7.315789473684211,5.842105263157895,13.68421052631579,21.894736842105264,2.3157894736842106,0.5263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,
391,CLE,CLE vs. BKN,10/24/2018,L,240,114.0,41.55,86.95,47.5,11.55,29.4,38.65,19.35,25.05,76.1,9.5,33.55,43.05,22.35,6.6,3.35,13.3,18.3,1.25,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
393,LAL,LAL @ PHX,10/24/2018,W,240,109.5,40.35,87.3,45.7,10.65,31.65,33.35,18.15,24.5,74.55,9.75,37.0,46.75,24.05,6.6,4.7,15.2,20.8,-1.65,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
395,CHI,CHI vs. CHA,10/24/2018,W,240,103.75,39.0,89.8,43.0,11.45,32.0,35.45,14.3,19.15,73.1,10.2,33.5,43.7,23.8,8.3,3.2,14.3,20.2,-10.1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
397,IND,IND @ SAS,10/24/2018,W,240,104.4,41.0,88.75,45.85,9.05,24.25,36.85,13.35,17.35,76.15,10.7,32.0,42.7,22.35,8.9,4.35,12.85,19.85,1.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
399,GSW,GSW vs. WAS,10/24/2018,W,240,105.6,40.8,86.0,46.95,9.35,26.05,35.3,14.65,17.75,81.9,8.9,33.95,42.85,25.6,7.8,6.05,14.9,20.45,-0.9,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
401,NOP,NOP vs. LAC,10/23/2018,W,240,112.1,44.4,90.45,48.7,9.1,25.1,34.95,14.2,18.15,78.85,9.35,37.15,46.5,28.2,8.4,6.55,14.0,18.75,4.25,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
403,DEN,DEN vs. SAC,10/23/2018,W,240,113.6842105263158,40.8421052631579,87.6842105263158,46.1578947368421,11.789473684210526,32.21052631578947,35.94736842105263,20.210526315789473,26.57894736842105,76.52631578947368,10.736842105263158,36.36842105263158,47.10526315789474,26.0,7.052631578947368,6.157894736842105,13.68421052631579,20.94736842105263,5.052631578947368,0.6842105263157895,,,,,,,,,,,,,,,,,,,,,,,,,,
